"zcta5","county","tract","bg","cntyname","zipname","pop10","afact"
"ZIP census tabulation area","County code","Tract","Block group","County name","ZCTA name","Population (2010)","zcta5 to bg allocation factor"
"72645","05129","9703.00","2","Searcy AR","Leslie, AR",750,0.4017 
"72645","05129","9703.00","3","Searcy AR","Leslie, AR",456,0.2442 
"72645","05137","9501.00","3","Stone AR","Leslie, AR",164,0.0878 
"72645","05141","4601.00","1","Van Buren AR","Leslie, AR",14,0.0075 
"72645","05141","4601.00","2","Van Buren AR","Leslie, AR",215,0.1152 
"72648","05101","1801.00","1","Newton AR","Marble Falls, AR",67,0.0936 
"72648","05101","1801.00","2","Newton AR","Marble Falls, AR",61,0.0852 
"72648","05101","1801.00","3","Newton AR","Marble Falls, AR",588,0.8212 
"72650","05129","9701.00","1","Searcy AR","Marshall, AR",474,0.1087 
"72650","05129","9702.00","1","Searcy AR","Marshall, AR",1017,0.2331 
"72650","05129","9702.00","2","Searcy AR","Marshall, AR",860,0.1972 
"72650","05129","9702.00","3","Searcy AR","Marshall, AR",776,0.1779 
"72650","05129","9702.00","4","Searcy AR","Marshall, AR",299,0.0685 
"72650","05129","9703.00","1","Searcy AR","Marshall, AR",527,0.1208 
"72650","05129","9703.00","2","Searcy AR","Marshall, AR",7,0.0016 
"72650","05129","9703.00","3","Searcy AR","Marshall, AR",217,0.0497 
"72650","05137","9501.00","2","Stone AR","Marshall, AR",185,0.0424 
"72651","05005","9508.00","2","Baxter AR","Midway, AR",392,0.325 
"72651","05005","9508.00","3","Baxter AR","Midway, AR",413,0.3425 
"72651","05005","9509.00","1","Baxter AR","Midway, AR",401,0.3325 
"72653","05005","9501.00","1","Baxter AR","Mountain Home, AR",841,0.0294 
"72653","05005","9501.00","2","Baxter AR","Mountain Home, AR",914,0.032 
"72653","05005","9501.00","3","Baxter AR","Mountain Home, AR",1724,0.0604 
"72653","05005","9501.00","4","Baxter AR","Mountain Home, AR",1201,0.0421 
"72653","05005","9502.00","1","Baxter AR","Mountain Home, AR",1075,0.0376 
"72653","05005","9502.00","2","Baxter AR","Mountain Home, AR",1457,0.051 
"72653","05005","9502.00","3","Baxter AR","Mountain Home, AR",2117,0.0741 
"72653","05005","9503.00","1","Baxter AR","Mountain Home, AR",1425,0.0499 
"72653","05005","9503.00","2","Baxter AR","Mountain Home, AR",1745,0.0611 
"72653","05005","9503.00","3","Baxter AR","Mountain Home, AR",1751,0.0613 
"72653","05005","9504.00","1","Baxter AR","Mountain Home, AR",1457,0.051 
"72653","05005","9504.00","2","Baxter AR","Mountain Home, AR",1828,0.064 
"72653","05005","9505.00","1","Baxter AR","Mountain Home, AR",1160,0.0406 
"72653","05005","9505.00","3","Baxter AR","Mountain Home, AR",1255,0.0439 
"72653","05005","9506.00","1","Baxter AR","Mountain Home, AR",2225,0.0779 
"72653","05005","9506.00","2","Baxter AR","Mountain Home, AR",403,0.0141 
"72653","05005","9506.00","3","Baxter AR","Mountain Home, AR",647,0.0227 
"72653","05005","9507.00","1","Baxter AR","Mountain Home, AR",1233,0.0432 
"72653","05005","9507.00","2","Baxter AR","Mountain Home, AR",911,0.0319 
"72653","05005","9508.00","1","Baxter AR","Mountain Home, AR",1182,0.0414 
"72653","05005","9508.00","2","Baxter AR","Mountain Home, AR",1483,0.0519 
"72653","05005","9509.00","1","Baxter AR","Mountain Home, AR",187,0.0065 
"72653","05005","9509.00","4","Baxter AR","Mountain Home, AR",203,0.0071 
"72653","05089","9603.00","1","Marion AR","Mountain Home, AR",136,0.0048 
"72655","05101","1802.00","1","Newton AR","Mount Judea, AR",457,1 
"72658","05005","9505.00","2","Baxter AR","Norfork, AR",522,0.3098 
"72658","05005","9505.00","3","Baxter AR","Norfork, AR",53,0.0315 
"72658","05005","9505.00","4","Baxter AR","Norfork, AR",1110,0.6588 
"72660","05015","9504.00","2","Carroll AR","Oak Grove, AR",524,1 
"72661","05089","9603.00","1","Marion AR","Oakland, AR",580,1 
"72662","05009","7901.00","1","Boone AR","Omaha, AR",2327,0.7793 
"72662","05009","7901.00","3","Boone AR","Omaha, AR",659,0.2207 
"72663","05137","9501.00","2","Stone AR","Onia, AR",361,1 
"72666","05101","1802.00","3","Newton AR","Parthenon, AR",262,0.9527 
"72666","05101","1802.00","4","Newton AR","Parthenon, AR",13,0.0473 
"72668","05089","9603.00","4","Marion AR","Peel, AR",107,0.2054 
"72668","05089","9603.00","5","Marion AR","Peel, AR",414,0.7946 
"72669","05129","9701.00","2","Searcy AR","Pindall, AR",107,1 
"72670","05101","1801.00","3","Newton AR","Ponca, AR",49,0.4949 
"72670","05101","1802.00","3","Newton AR","Ponca, AR",6,0.0606 
"72670","05101","1802.00","4","Newton AR","Ponca, AR",44,0.4444 
"72672","05089","9601.00","1","Marion AR","Pyatt, AR",42,0.1505 
"72672","05089","9602.01","1","Marion AR","Pyatt, AR",237,0.8495 
"72675","05089","9601.00","1","Marion AR","Saint Joe, AR",109,0.0779 
"72675","05089","9601.00","2","Marion AR","Saint Joe, AR",50,0.0357 
"72675","05129","9701.00","1","Searcy AR","Saint Joe, AR",144,0.1029 
"72675","05129","9701.00","2","Searcy AR","Saint Joe, AR",367,0.2623 
"72675","05129","9701.00","3","Searcy AR","Saint Joe, AR",723,0.5168 
"72675","05129","9702.00","2","Searcy AR","Saint Joe, AR",6,0.0043 
"72677","05089","9602.01","1","Marion AR","Summit, AR",10,0.019 
"72677","05089","9602.01","3","Marion AR","Summit, AR",515,0.981 
"72679","05115","9507.00","1","Pope AR","Tilly, AR",33,0.6875 
"72679","05129","9701.00","1","Searcy AR","Tilly, AR",15,0.3125 
"72680","05137","9501.00","2","Stone AR","Timbo, AR",749,0.9281 
"72680","05137","9501.00","3","Stone AR","Timbo, AR",43,0.0533 
"72680","05137","9502.02","1","Stone AR","Timbo, AR",15,0.0186 
"72682","05089","9601.00","1","Marion AR","Valley Springs, AR",41,0.2113 
"72682","05089","9601.00","2","Marion AR","Valley Springs, AR",153,0.7887 
"72683","05101","1802.00","1","Newton AR","Vendor, AR",211,1 
"72685","05009","7903.00","3","Boone AR","Western Grove, AR",60,0.044 
"72685","05101","1801.00","2","Newton AR","Western Grove, AR",1177,0.8623 
"72685","05129","9701.00","2","Searcy AR","Western Grove, AR",128,0.0938 
"72686","05129","9701.00","1","Searcy AR","Witts Springs, AR",182,1 
"72687","05009","7902.00","2","Boone AR","Yellville, AR",4,0.0006 
"72687","05089","9601.00","1","Marion AR","Yellville, AR",72,0.0111 
"72687","05089","9601.00","2","Marion AR","Yellville, AR",1821,0.2818 
"72687","05089","9601.00","3","Marion AR","Yellville, AR",643,0.0995 
"72687","05089","9602.01","1","Marion AR","Yellville, AR",1121,0.1735 
"72687","05089","9602.01","2","Marion AR","Yellville, AR",1093,0.1692 
"72687","05089","9602.01","3","Marion AR","Yellville, AR",282,0.0436 
"72687","05089","9602.02","3","Marion AR","Yellville, AR",191,0.0296 
"72687","05089","9603.00","4","Marion AR","Yellville, AR",845,0.1308 
"72687","05089","9603.00","5","Marion AR","Yellville, AR",389,0.0602 
"72701","05143","0101.04","1","Washington AR","Fayetteville, AR",957,0.0241 
"72701","05143","0101.04","2","Washington AR","Fayetteville, AR",695,0.0175 
"72701","05143","0101.04","3","Washington AR","Fayetteville, AR",1112,0.028 
"72701","05143","0101.04","4","Washington AR","Fayetteville, AR",3039,0.0764 
"72701","05143","0101.05","1","Washington AR","Fayetteville, AR",455,0.0114 
"72701","05143","0101.05","2","Washington AR","Fayetteville, AR",2364,0.0594 
"72701","05143","0101.05","3","Washington AR","Fayetteville, AR",2334,0.0587 
"72701","05143","0105.06","1","Washington AR","Fayetteville, AR",1020,0.0256 
"72701","05143","0106.00","1","Washington AR","Fayetteville, AR",58,0.0015 
"72701","05143","0106.00","2","Washington AR","Fayetteville, AR",1882,0.0473 
"72701","05143","0106.00","3","Washington AR","Fayetteville, AR",1044,0.0262 
"72701","05143","0106.00","4","Washington AR","Fayetteville, AR",33,0.0008 
"72701","05143","0107.01","2","Washington AR","Fayetteville, AR",2216,0.0557 
"72701","05143","0107.02","2","Washington AR","Fayetteville, AR",75,0.0019 
"72701","05143","0107.02","3","Washington AR","Fayetteville, AR",1032,0.0259 
"72701","05143","0110.01","1","Washington AR","Fayetteville, AR",241,0.0061 
"72701","05143","0110.01","2","Washington AR","Fayetteville, AR",1061,0.0267 
"72701","05143","0110.03","2","Washington AR","Fayetteville, AR",355,0.0089 
"72701","05143","0110.03","3","Washington AR","Fayetteville, AR",646,0.0162 
"72701","05143","0111.01","1","Washington AR","Fayetteville, AR",1717,0.0432 
"72701","05143","0111.01","2","Washington AR","Fayetteville, AR",2230,0.0561 
"72701","05143","0111.01","3","Washington AR","Fayetteville, AR",1201,0.0302 
"72701","05143","0111.01","4","Washington AR","Fayetteville, AR",1414,0.0355 
"72701","05143","0111.02","1","Washington AR","Fayetteville, AR",997,0.0251 
"72701","05143","0111.02","2","Washington AR","Fayetteville, AR",2228,0.056 
"72701","05143","0111.02","3","Washington AR","Fayetteville, AR",1256,0.0316 
"72701","05143","0111.03","1","Washington AR","Fayetteville, AR",512,0.0129 
"72701","05143","0111.03","2","Washington AR","Fayetteville, AR",76,0.0019 
"72701","05143","0113.00","1","Washington AR","Fayetteville, AR",704,0.0177 
"72701","05143","0113.00","2","Washington AR","Fayetteville, AR",961,0.0242 
"72701","05143","0113.00","3","Washington AR","Fayetteville, AR",809,0.0203 
"72701","05143","0113.00","4","Washington AR","Fayetteville, AR",4367,0.1098 
"72701","05143","0113.00","5","Washington AR","Fayetteville, AR",12,0.0003 
"72701","05143","0113.00","6","Washington AR","Fayetteville, AR",679,0.0171 
"72703","05087","9603.00","1","Madison AR","Fayetteville, AR",56,0.002 
"72703","05143","0101.02","1","Washington AR","Fayetteville, AR",868,0.0307 
"72703","05143","0101.02","3","Washington AR","Fayetteville, AR",3809,0.1348 
"72703","05143","0101.05","1","Washington AR","Fayetteville, AR",383,0.0136 
"72703","05143","0101.05","2","Washington AR","Fayetteville, AR",454,0.0161 
"72703","05143","0101.05","3","Washington AR","Fayetteville, AR",11,0.0004 
"72703","05143","0101.06","1","Washington AR","Fayetteville, AR",795,0.0281 
"72703","05143","0101.06","2","Washington AR","Fayetteville, AR",663,0.0235 
"72703","05143","0101.06","3","Washington AR","Fayetteville, AR",2603,0.0921 
"72703","05143","0101.06","4","Washington AR","Fayetteville, AR",1390,0.0492 
"72703","05143","0101.07","1","Washington AR","Fayetteville, AR",1041,0.0368 
"72703","05143","0101.07","2","Washington AR","Fayetteville, AR",987,0.0349 
"72703","05143","0101.07","3","Washington AR","Fayetteville, AR",2321,0.0821 
"72703","05143","0101.07","4","Washington AR","Fayetteville, AR",1222,0.0432 
"72703","05143","0105.03","3","Washington AR","Fayetteville, AR",399,0.0141 
"72703","05143","0106.00","1","Washington AR","Fayetteville, AR",2032,0.0719 
"72703","05143","0106.00","4","Washington AR","Fayetteville, AR",1173,0.0415 
"72703","05143","0107.01","1","Washington AR","Fayetteville, AR",1494,0.0529 
"72703","05143","0107.01","3","Washington AR","Fayetteville, AR",1431,0.0506 
"72703","05143","0107.01","4","Washington AR","Fayetteville, AR",1366,0.0483 
"72703","05143","0107.02","1","Washington AR","Fayetteville, AR",1542,0.0546 
"72703","05143","0107.02","2","Washington AR","Fayetteville, AR",973,0.0344 
"72703","05143","0107.02","4","Washington AR","Fayetteville, AR",1248,0.0442 
"72704","05143","0104.03","3","Washington AR","Fayetteville, AR",618,0.029 
"72704","05143","0105.01","2","Washington AR","Fayetteville, AR",604,0.0283 
"72704","05143","0105.01","3","Washington AR","Fayetteville, AR",724,0.0339 
"72704","05143","0105.03","3","Washington AR","Fayetteville, AR",1131,0.053 
"72704","05143","0105.04","2","Washington AR","Fayetteville, AR",313,0.0147 
"72704","05143","0105.04","3","Washington AR","Fayetteville, AR",74,0.0035 
"72704","05143","0105.06","1","Washington AR","Fayetteville, AR",2120,0.0994 
"72704","05143","0105.06","2","Washington AR","Fayetteville, AR",2606,0.1221 
"72704","05143","0105.07","1","Washington AR","Fayetteville, AR",896,0.042 
"72704","05143","0105.07","2","Washington AR","Fayetteville, AR",4056,0.1901 
"72704","05143","0105.07","3","Washington AR","Fayetteville, AR",1418,0.0665 
"72704","05143","0105.08","1","Washington AR","Fayetteville, AR",1071,0.0502 
"72704","05143","0105.08","2","Washington AR","Fayetteville, AR",1154,0.0541 
"72704","05143","0105.08","3","Washington AR","Fayetteville, AR",816,0.0382 
"72704","05143","0105.08","4","Washington AR","Fayetteville, AR",3119,0.1462 
"72704","05143","0106.00","1","Washington AR","Fayetteville, AR",263,0.0123 
"72704","05143","0107.01","3","Washington AR","Fayetteville, AR",97,0.0045 
"72704","05143","0110.01","1","Washington AR","Fayetteville, AR",256,0.012 
"72712","05007","0201.02","1","Benton AR","Bentonville, AR",885,0.0216 
"72712","05007","0201.02","2","Benton AR","Bentonville, AR",114,0.0028 
"72712","05007","0203.04","3","Benton AR","Bentonville, AR",876,0.0214 
"72712","05007","0205.01","1","Benton AR","Bentonville, AR",896,0.0219 
"72712","05007","0205.01","2","Benton AR","Bentonville, AR",1208,0.0295 
"72712","05007","0205.01","3","Benton AR","Bentonville, AR",1255,0.0307 
"72712","05007","0205.01","4","Benton AR","Bentonville, AR",1714,0.0419 
"72712","05007","0205.03","1","Benton AR","Bentonville, AR",1085,0.0265 
"72712","05007","0205.03","2","Benton AR","Bentonville, AR",1246,0.0304 
"72712","05007","0205.03","3","Benton AR","Bentonville, AR",1714,0.0419 
"72712","05007","0205.04","1","Benton AR","Bentonville, AR",1464,0.0358 
"72712","05007","0205.04","2","Benton AR","Bentonville, AR",1682,0.0411 
"72712","05007","0206.03","1","Benton AR","Bentonville, AR",31,0.0008 
"72712","05007","0206.03","2","Benton AR","Bentonville, AR",1381,0.0337 
"72712","05007","0206.03","3","Benton AR","Bentonville, AR",2458,0.06 
"72712","05007","0206.04","1","Benton AR","Bentonville, AR",1768,0.0432 
"72712","05007","0206.04","2","Benton AR","Bentonville, AR",1103,0.0269 
"72712","05007","0206.04","3","Benton AR","Bentonville, AR",1183,0.0289 
"72712","05007","0206.05","1","Benton AR","Bentonville, AR",1116,0.0273 
"72712","05007","0206.05","2","Benton AR","Bentonville, AR",1124,0.0275 
"72712","05007","0206.05","3","Benton AR","Bentonville, AR",1911,0.0467 
"72712","05007","0206.06","1","Benton AR","Bentonville, AR",2437,0.0595 
"72712","05007","0206.06","2","Benton AR","Bentonville, AR",1582,0.0386 
"72712","05007","0207.01","1","Benton AR","Bentonville, AR",59,0.0014 
"72712","05007","0207.03","2","Benton AR","Bentonville, AR",79,0.0019 
"72712","05007","0207.04","1","Benton AR","Bentonville, AR",955,0.0233 
"72712","05007","0207.04","2","Benton AR","Bentonville, AR",59,0.0014 
"72712","05007","0208.05","2","Benton AR","Bentonville, AR",213,0.0052 
"72712","05007","0208.06","2","Benton AR","Bentonville, AR",93,0.0023 
"72712","05007","0208.06","3","Benton AR","Bentonville, AR",1275,0.0311 
"72712","05007","0209.01","2","Benton AR","Bentonville, AR",1140,0.0279 
"72712","05007","0209.01","3","Benton AR","Bentonville, AR",122,0.003 
"72712","05007","0209.01","4","Benton AR","Bentonville, AR",913,0.0223 
"72712","05007","0209.02","1","Benton AR","Bentonville, AR",247,0.006 
"72712","05007","0209.02","3","Benton AR","Bentonville, AR",34,0.0008 
"72712","05007","0209.02","4","Benton AR","Bentonville, AR",141,0.0034 
"72712","05007","0213.04","1","Benton AR","Bentonville, AR",1394,0.0341 
"72712","05007","0213.04","3","Benton AR","Bentonville, AR",1399,0.0342 
"72712","05007","0213.05","2","Benton AR","Bentonville, AR",1132,0.0277 
"72712","05007","0213.05","3","Benton AR","Bentonville, AR",737,0.018 
"72712","05007","0213.05","4","Benton AR","Bentonville, AR",228,0.0056 
"72712","05007","0213.06","1","Benton AR","Bentonville, AR",301,0.0074 
"72712","05007","0213.11","1","Benton AR","Bentonville, AR",154,0.0038 
"72712","05007","0213.11","2","Benton AR","Bentonville, AR",25,0.0006 
"72714","05007","0207.01","1","Benton AR","Bella Vista, AR",1563,0.1316 
"72714","05007","0207.01","2","Benton AR","Bella Vista, AR",2673,0.225 
"72714","05007","0207.03","1","Benton AR","Bella Vista, AR",2461,0.2072 
"72714","05007","0207.03","2","Benton AR","Bella Vista, AR",2041,0.1718 
"72714","05007","0207.04","1","Benton AR","Bella Vista, AR",663,0.0558 
"72714","05007","0207.04","2","Benton AR","Bella Vista, AR",2130,0.1793 
"72714","05007","0208.03","3","Benton AR","Bella Vista, AR",29,0.0024 
"72714","05007","0208.05","2","Benton AR","Bella Vista, AR",320,0.0269 
"72715","05007","0208.01","1","Benton AR","Bella Vista, AR",2031,0.1349 
"72715","05007","0208.01","2","Benton AR","Bella Vista, AR",1951,0.1296 
"72715","05007","0208.03","1","Benton AR","Bella Vista, AR",1483,0.0985 
"72715","05007","0208.03","2","Benton AR","Bella Vista, AR",1410,0.0937 
"72715","05007","0208.03","3","Benton AR","Bella Vista, AR",1221,0.0811 
"72715","05007","0208.05","1","Benton AR","Bella Vista, AR",1395,0.0927 
"72715","05007","0208.05","2","Benton AR","Bella Vista, AR",1305,0.0867 
"72715","05007","0208.05","3","Benton AR","Bella Vista, AR",1334,0.0886 
"72715","05007","0208.06","1","Benton AR","Bella Vista, AR",1096,0.0728 
"72715","05007","0208.06","2","Benton AR","Bella Vista, AR",1110,0.0737 
"72715","05007","0208.06","3","Benton AR","Bella Vista, AR",663,0.0441 
"72715","05007","0209.02","4","Benton AR","Bella Vista, AR",52,0.0035 
"72717","05143","0110.02","1","Washington AR","Canehill, AR",83,0.0775 
"72717","05143","0110.02","3","Washington AR","Canehill, AR",135,0.1261 
"72717","05143","0110.04","3","Washington AR","Canehill, AR",853,0.7965 
"72718","05007","0213.05","2","Benton AR","Cave Springs, AR",19,0.013 
"72718","05007","0213.06","1","Benton AR","Cave Springs, AR",20,0.0137 
"72718","05007","0213.08","1","Benton AR","Cave Springs, AR",205,0.1399 
"72718","05007","0213.11","1","Benton AR","Cave Springs, AR",1086,0.7413 
"72718","05007","0213.11","2","Benton AR","Cave Springs, AR",135,0.0922 
"72719","05007","0208.06","3","Benton AR","Centerton, AR",22,0.0025 
"72719","05007","0209.01","1","Benton AR","Centerton, AR",2408,0.2683 
"72719","05007","0209.01","3","Benton AR","Centerton, AR",1539,0.1715 
"72719","05007","0209.01","4","Benton AR","Centerton, AR",717,0.0799 
"72719","05007","0209.02","1","Benton AR","Centerton, AR",914,0.1018 
"72719","05007","0209.02","3","Benton AR","Centerton, AR",1198,0.1335 
"72719","05007","0209.02","5","Benton AR","Centerton, AR",10,0.0011 
"72719","05007","0213.04","2","Benton AR","Centerton, AR",1804,0.201 
"72719","05007","0213.05","4","Benton AR","Centerton, AR",363,0.0404 
"72721","05087","9603.00","3","Madison AR","Combs, AR",68,0.1739 
"72721","05087","9603.00","4","Madison AR","Combs, AR",232,0.5933 
"72721","05087","9604.00","3","Madison AR","Combs, AR",91,0.2327 
"72722","05007","0209.02","5","Benton AR","Decatur, AR",300,0.0956 
"72722","05007","0210.01","3","Benton AR","Decatur, AR",333,0.1061 
"72722","05007","0210.02","1","Benton AR","Decatur, AR",1397,0.4452 
"72722","05007","0213.05","1","Benton AR","Decatur, AR",1057,0.3368 
"72722","05007","0213.05","3","Benton AR","Decatur, AR",51,0.0163 
"72727","05087","9603.00","1","Madison AR","Elkins, AR",41,0.0072 
"72727","05087","9603.00","3","Madison AR","Elkins, AR",844,0.1492 
"72727","05087","9603.00","4","Madison AR","Elkins, AR",505,0.0893 
"72727","05143","0101.05","1","Washington AR","Elkins, AR",1807,0.3194 
"72727","05143","0101.05","2","Washington AR","Elkins, AR",178,0.0315 
"72727","05143","0111.02","1","Washington AR","Elkins, AR",1783,0.3151 
"72727","05143","0111.03","1","Washington AR","Elkins, AR",500,0.0884 
"72729","05143","0110.04","3","Washington AR","Evansville, AR",280,1 
"72730","05143","0105.06","1","Washington AR","Farmington, AR",1160,0.1529 
"72730","05143","0105.06","2","Washington AR","Farmington, AR",483,0.0637 
"72730","05143","0105.06","3","Washington AR","Farmington, AR",2070,0.2729 
"72730","05143","0110.01","1","Washington AR","Farmington, AR",2503,0.33 
"72730","05143","0110.01","2","Washington AR","Farmington, AR",1186,0.1564 
"72730","05143","0110.01","3","Washington AR","Farmington, AR",183,0.0241 
"72732","05007","0201.01","1","Benton AR","Garfield, AR",1695,0.3594 
"72732","05007","0201.01","4","Benton AR","Garfield, AR",103,0.0218 
"72732","05007","0201.02","3","Benton AR","Garfield, AR",6,0.0013 
"72732","05007","0214.04","1","Benton AR","Garfield, AR",1253,0.2657 
"72732","05007","0214.04","2","Benton AR","Garfield, AR",76,0.0161 
"72732","05007","0214.05","1","Benton AR","Garfield, AR",709,0.1503 
"72732","05007","0214.05","2","Benton AR","Garfield, AR",874,0.1853 
"72734","05007","0210.01","3","Benton AR","Gentry, AR",562,0.0768 
"72734","05007","0210.02","1","Benton AR","Gentry, AR",639,0.0873 
"72734","05007","0210.02","2","Benton AR","Gentry, AR",1415,0.1933 
"72734","05007","0210.02","3","Benton AR","Gentry, AR",847,0.1157 
"72734","05007","0210.02","4","Benton AR","Gentry, AR",1171,0.1599 
"72734","05007","0213.01","3","Benton AR","Gentry, AR",295,0.0403 
"72734","05007","0213.01","4","Benton AR","Gentry, AR",1832,0.2502 
"72734","05007","0213.05","1","Benton AR","Gentry, AR",185,0.0253 
"72734","05007","0213.05","2","Benton AR","Gentry, AR",323,0.0441 
"72734","05007","0213.05","3","Benton AR","Gentry, AR",53,0.0072 
"72736","05007","0209.02","1","Benton AR","Gravette, AR",32,0.0052 
"72736","05007","0209.02","2","Benton AR","Gravette, AR",1680,0.2706 
"72736","05007","0209.02","4","Benton AR","Gravette, AR",756,0.1218 
"72736","05007","0209.02","5","Benton AR","Gravette, AR",711,0.1145 
"72736","05007","0210.01","1","Benton AR","Gravette, AR",289,0.0466 
"72736","05007","0210.01","2","Benton AR","Gravette, AR",929,0.1496 
"72736","05007","0210.01","3","Benton AR","Gravette, AR",258,0.0416 
"72736","05007","0210.01","4","Benton AR","Gravette, AR",1456,0.2345 
"72736","05007","0210.02","1","Benton AR","Gravette, AR",18,0.0029 
"72736","05007","0213.05","3","Benton AR","Gravette, AR",27,0.0043 
"72736","05007","0213.05","4","Benton AR","Gravette, AR",52,0.0084 
"72738","05007","0214.09","2","Benton AR","Hindsville, AR",125,0.0517 
"72738","05087","9601.00","2","Madison AR","Hindsville, AR",267,0.1104 
"72738","05087","9601.00","3","Madison AR","Hindsville, AR",855,0.3535 
"72738","05087","9603.00","1","Madison AR","Hindsville, AR",659,0.2724 
"72738","05143","0101.01","1","Washington AR","Hindsville, AR",471,0.1947 
"72738","05143","0101.02","1","Washington AR","Hindsville, AR",42,0.0174 
"72739","05007","0208.06","2","Benton AR","Hiwasse, AR",223,0.4715 
"72739","05007","0209.02","1","Benton AR","Hiwasse, AR",226,0.4778 
"72739","05007","0209.02","4","Benton AR","Hiwasse, AR",24,0.0507 
"72740","05015","9505.00","4","Carroll AR","Huntsville, AR",114,0.0119 
"72740","05015","9505.00","5","Carroll AR","Huntsville, AR",111,0.0116 
"72740","05087","9601.00","1","Madison AR","Huntsville, AR",1199,0.1256 
"72740","05087","9601.00","2","Madison AR","Huntsville, AR",842,0.0882 
"72740","05087","9601.00","3","Madison AR","Huntsville, AR",427,0.0447 
"72740","05087","9602.00","1","Madison AR","Huntsville, AR",1765,0.185 
"72740","05087","9602.00","2","Madison AR","Huntsville, AR",1114,0.1167 
"72740","05087","9602.00","3","Madison AR","Huntsville, AR",770,0.0807 
"72740","05087","9603.00","1","Madison AR","Huntsville, AR",628,0.0658 
"72740","05087","9603.00","2","Madison AR","Huntsville, AR",730,0.0765 
"72740","05087","9603.00","3","Madison AR","Huntsville, AR",150,0.0157 
"72740","05087","9604.00","1","Madison AR","Huntsville, AR",1319,0.1382 
"72740","05087","9604.00","2","Madison AR","Huntsville, AR",372,0.039 
"72740","05101","1801.00","3","Newton AR","Huntsville, AR",2,0.0002 
"72742","05087","9604.00","1","Madison AR","Kingston, AR",289,0.5303 
"72742","05087","9604.00","2","Madison AR","Kingston, AR",177,0.3248 
"72742","05087","9604.00","3","Madison AR","Kingston, AR",18,0.033 
"72742","05101","1802.00","4","Newton AR","Kingston, AR",61,0.1119 
"72744","05143","0105.04","2","Washington AR","Lincoln, AR",409,0.0765 
"72744","05143","0105.04","3","Washington AR","Lincoln, AR",1004,0.1879 
"72744","05143","0105.04","4","Washington AR","Lincoln, AR",630,0.1179 
"72744","05143","0105.04","5","Washington AR","Lincoln, AR",1049,0.1963 
"72744","05143","0110.02","1","Washington AR","Lincoln, AR",80,0.015 
"72744","05143","0110.02","2","Washington AR","Lincoln, AR",1181,0.221 
"72744","05143","0110.02","3","Washington AR","Lincoln, AR",762,0.1426 
"72744","05143","0110.04","3","Washington AR","Lincoln, AR",228,0.0427 
"72745","05007","0202.06","1","Benton AR","Lowell, AR",101,0.0089 
"72745","05007","0202.06","3","Benton AR","Lowell, AR",14,0.0012 
"72745","05007","0213.10","1","Benton AR","Lowell, AR",1530,0.1345 
"72745","05007","0213.10","2","Benton AR","Lowell, AR",974,0.0856 
"72745","05007","0213.10","4","Benton AR","Lowell, AR",777,0.0683 
"72745","05007","0213.11","1","Benton AR","Lowell, AR",881,0.0774 
"72745","05007","0213.11","2","Benton AR","Lowell, AR",138,0.0121 
"72745","05007","0214.06","1","Benton AR","Lowell, AR",2555,0.2246 
"72745","05007","0214.06","2","Benton AR","Lowell, AR",1590,0.1398 
"72745","05007","0214.07","1","Benton AR","Lowell, AR",554,0.0487 
"72745","05007","0214.08","1","Benton AR","Lowell, AR",450,0.0396 
"72745","05007","0214.08","2","Benton AR","Lowell, AR",1468,0.129 
"72745","05007","0214.08","3","Benton AR","Lowell, AR",344,0.0302 
"72747","05007","0210.01","2","Benton AR","Maysville, AR",33,0.2171 
"72747","05007","0210.01","3","Benton AR","Maysville, AR",119,0.7829 
"72749","05143","0110.04","3","Washington AR","Morrow, AR",84,1 
"72751","05007","0201.01","2","Benton AR","Pea Ridge, AR",1008,0.1567 
"72751","05007","0201.01","3","Benton AR","Pea Ridge, AR",1270,0.1974 
"72751","05007","0201.01","4","Benton AR","Pea Ridge, AR",1876,0.2916 
"72751","05007","0201.02","2","Benton AR","Pea Ridge, AR",860,0.1337 
"72751","05007","0201.02","3","Benton AR","Pea Ridge, AR",603,0.0937 
"72751","05007","0207.01","1","Benton AR","Pea Ridge, AR",690,0.1072 
"72751","05007","0207.04","1","Benton AR","Pea Ridge, AR",127,0.0197 
"72752","05071","9517.00","2","Johnson AR","Pettigrew, AR",49,0.1672 
"72752","05087","9604.00","3","Madison AR","Pettigrew, AR",221,0.7543 
"72752","05101","1802.00","4","Newton AR","Pettigrew, AR",23,0.0785 
"72753","05143","0105.04","1","Washington AR","Prairie Grove, AR",707,0.0891 
"72753","05143","0105.04","2","Washington AR","Prairie Grove, AR",1757,0.2214 
"72753","05143","0110.01","2","Washington AR","Prairie Grove, AR",110,0.0139 
"72753","05143","0110.01","3","Washington AR","Prairie Grove, AR",1452,0.183 
"72753","05143","0110.01","4","Washington AR","Prairie Grove, AR",992,0.125 
"72753","05143","0110.02","1","Washington AR","Prairie Grove, AR",2251,0.2836 
"72753","05143","0110.03","1","Washington AR","Prairie Grove, AR",383,0.0483 
"72753","05143","0110.03","2","Washington AR","Prairie Grove, AR",188,0.0237 
"72753","05143","0110.04","2","Washington AR","Prairie Grove, AR",21,0.0026 
"72753","05143","0110.04","3","Washington AR","Prairie Grove, AR",75,0.0095 
"72756","05007","0201.02","1","Benton AR","Rogers, AR",893,0.0232 
